,Longitude,Latitude
5018,98.0,15.0
5019,98.0,16.0
5020,98.0,17.0
5021,98.0,19.0
5022,98.0,21.0
5023,98.0,22.0
5024,98.0,24.0
5025,98.0,33.0
5026,98.0,35.0
5027,98.0,37.0
5028,98.0,40.0
5029,98.0,45.0
5030,98.0,46.0
5031,98.0,47.0
5032,98.0,56.0
5033,98.0,57.0
5034,99.0,2.0
5035,99.0,8.0
5036,99.0,9.0
5037,99.0,10.0
5038,99.0,12.0
5039,99.0,14.0
5040,99.0,17.0
5041,99.0,18.0
5042,99.0,19.0
5043,99.0,25.0
5044,99.0,26.0
5045,99.0,28.0
5046,99.0,32.0
5047,99.0,33.0
5048,99.0,34.0
5049,99.0,38.0
5050,99.0,40.0
5051,99.0,43.0
5052,99.0,46.0
5053,99.0,47.0
5054,99.0,48.0
5055,99.0,49.0
5056,99.0,55.0
5057,100.0,8.0
5058,100.0,13.0
5059,100.0,14.0
5060,100.0,15.0
5061,100.0,16.0
5062,100.0,17.0
5063,100.0,18.0
5064,100.0,19.0
5065,100.0,20.0
5066,100.0,23.0
5067,100.0,30.0
5068,100.0,36.0
5069,100.0,39.0
5070,100.0,41.0
5071,100.0,45.0
5072,100.0,46.0
5073,100.0,47.0
5074,100.0,48.0
5075,100.0,49.0
5076,100.0,50.0
5077,100.0,53.0
5078,100.0,54.0
5079,100.0,56.0
5080,101.0,-2.0
5081,101.0,0.0
5082,101.0,1.0
5083,101.0,13.0
5084,101.0,14.0
5085,101.0,15.0
5086,101.0,16.0
5087,101.0,18.0
5088,101.0,23.0
5089,101.0,27.0
5090,101.0,36.0
5091,101.0,37.0
5092,101.0,38.0
5093,101.0,39.0
5094,101.0,42.0
5095,101.0,46.0
5096,101.0,48.0
5097,101.0,49.0
5098,101.0,52.0
5099,101.0,55.0
5100,102.0,-1.0
5101,102.0,0.0
5102,102.0,1.0
5103,102.0,5.0
5104,102.0,6.0
5105,102.0,13.0
5106,102.0,14.0
5107,102.0,15.0
5108,102.0,16.0
5109,102.0,17.0
5110,102.0,24.0
5111,102.0,25.0
5112,102.0,26.0
5113,102.0,33.0
5114,102.0,34.0
5115,102.0,36.0
5116,102.0,37.0
5117,102.0,38.0
5118,102.0,39.0
5119,102.0,43.0
5120,102.0,45.0
5121,102.0,46.0
5122,102.0,47.0
5123,102.0,48.0
5124,102.0,54.0
5125,102.0,56.0
5126,103.0,-3.0
5127,103.0,-2.0
5128,103.0,-1.0
5129,103.0,2.0
5130,103.0,3.0
5131,103.0,4.0
5132,103.0,13.0
5133,103.0,14.0
5134,103.0,15.0
5135,103.0,16.0
5136,103.0,17.0
5137,103.0,18.0
5138,103.0,23.0
5139,103.0,30.0
5140,103.0,33.0
5141,103.0,35.0
5142,103.0,36.0
5143,103.0,37.0
5144,103.0,38.0
5145,103.0,43.0
5146,103.0,46.0
5147,103.0,47.0
5148,103.0,48.0
5149,103.0,49.0
5150,103.0,51.0
5151,103.0,53.0
5152,103.0,54.0
5153,103.0,56.0
5154,103.0,58.0
5155,104.0,-5.0
5156,104.0,-3.0
5157,104.0,-2.0
5158,104.0,-1.0
5159,104.0,1.0
5160,104.0,10.0
5161,104.0,12.0
5162,104.0,14.0
5163,104.0,15.0
5164,104.0,16.0
5165,104.0,17.0
5166,104.0,18.0
5167,104.0,24.0
5168,104.0,25.0
5169,104.0,26.0
5170,104.0,27.0
5171,104.0,29.0
5172,104.0,30.0
5173,104.0,31.0
5174,104.0,36.0
5175,104.0,37.0
5176,104.0,39.0
5177,104.0,43.0
5178,104.0,44.0
5179,104.0,45.0
5180,104.0,46.0
5181,104.0,47.0
5182,104.0,48.0
5183,104.0,49.0
5184,104.0,51.0
5185,104.0,53.0
5186,104.0,57.0
5187,105.0,-5.0
5188,105.0,-4.0
5189,105.0,9.0
5190,105.0,11.0
5191,105.0,12.0
5192,105.0,13.0
5193,105.0,14.0
5194,105.0,15.0
5195,105.0,16.0
5196,105.0,17.0
5197,105.0,19.0
5198,105.0,21.0
5199,105.0,22.0
5200,105.0,26.0
5201,105.0,27.0
5202,105.0,28.0
5203,105.0,29.0
5204,105.0,30.0
5205,105.0,31.0
5206,105.0,32.0
5207,105.0,35.0
5208,105.0,36.0
5209,105.0,37.0
5210,105.0,40.0
5211,105.0,45.0
5212,105.0,46.0
5213,105.0,47.0
5214,105.0,48.0
5215,105.0,49.0
5216,105.0,50.0
5217,105.0,53.0
5218,106.0,-6.0
5219,106.0,-3.0
5220,106.0,-2.0
5221,106.0,10.0
5222,106.0,11.0
5223,106.0,12.0
5224,106.0,13.0
5225,106.0,14.0
5226,106.0,15.0
5227,106.0,16.0
5228,106.0,17.0
5229,106.0,20.0
5230,106.0,21.0
5231,106.0,25.0
5232,106.0,27.0
5233,106.0,28.0
5234,106.0,29.0
5235,106.0,30.0
5236,106.0,31.0
5237,106.0,32.0
5238,106.0,35.0
5239,106.0,36.0
5240,106.0,37.0
5241,106.0,38.0
5242,106.0,44.0
5243,106.0,46.0
5244,106.0,47.0
5245,106.0,48.0
5246,106.0,49.0
5247,106.0,50.0
5248,106.0,53.0
5249,106.0,54.0
5250,107.0,-6.0
5251,107.0,11.0
5252,107.0,12.0
5253,107.0,13.0
5254,107.0,17.0
5255,107.0,22.0
5256,107.0,23.0
5257,107.0,26.0
5258,107.0,27.0
5259,107.0,30.0
5260,107.0,31.0
5261,107.0,33.0
5262,107.0,35.0
5263,107.0,36.0
5264,107.0,37.0
5265,107.0,38.0
5266,107.0,39.0
5267,107.0,40.0
5268,107.0,41.0
5269,107.0,44.0
5270,107.0,46.0
5271,107.0,47.0
5272,107.0,48.0
5273,107.0,50.0
5274,107.0,51.0
5275,107.0,56.0
5276,108.0,-7.0
5277,108.0,-3.0
5278,108.0,11.0
5279,108.0,12.0
5280,108.0,13.0
5281,108.0,14.0
5282,108.0,22.0
5283,108.0,23.0
5284,108.0,24.0
5285,108.0,25.0
5286,108.0,27.0
5287,108.0,28.0
5288,108.0,31.0
5289,108.0,35.0
5290,108.0,36.0
5291,108.0,37.0
5292,108.0,38.0
5293,108.0,39.0
5294,108.0,41.0
5295,108.0,44.0
5296,108.0,47.0
5297,108.0,50.0
5298,108.0,52.0
5299,108.0,58.0
5300,109.0,-7.0
5301,109.0,1.0
5302,109.0,13.0
5303,109.0,14.0
5304,109.0,19.0
5305,109.0,22.0
5306,109.0,23.0
5307,109.0,24.0
5308,109.0,25.0
5309,109.0,27.0
5310,109.0,28.0
5311,109.0,30.0
5312,109.0,35.0
5313,109.0,36.0
5314,109.0,37.0
5315,109.0,38.0
5316,109.0,39.0
5317,109.0,40.0
5318,109.0,41.0
5319,109.0,42.0
5320,109.0,46.0
5321,109.0,47.0
5322,109.0,51.0
5323,109.0,52.0
5324,110.0,-7.0
5325,110.0,-1.0
5326,110.0,1.0
5327,110.0,21.0
5328,110.0,22.0
5329,110.0,23.0
5330,110.0,25.0
5331,110.0,27.0
5332,110.0,28.0
5333,110.0,29.0
5334,110.0,33.0
5335,110.0,34.0
5336,110.0,35.0
5337,110.0,36.0
5338,110.0,37.0
5339,110.0,38.0
5340,110.0,39.0
5341,110.0,40.0
5342,110.0,41.0
5343,110.0,42.0
5344,110.0,45.0
5345,110.0,47.0
5346,110.0,48.0
5347,110.0,49.0
5348,110.0,52.0
5349,110.0,54.0
5350,111.0,-7.0
5351,111.0,0.0
5352,111.0,22.0
5353,111.0,23.0
5354,111.0,26.0
5355,111.0,27.0
5356,111.0,31.0
5357,111.0,33.0
5358,111.0,34.0
5359,111.0,35.0
5360,111.0,36.0
5361,111.0,37.0
5362,111.0,38.0
5363,111.0,39.0
5364,111.0,40.0
5365,111.0,41.0
5366,111.0,42.0
5367,111.0,52.0
5368,111.0,57.0
5369,112.0,-8.0
5370,112.0,-3.0
5371,112.0,0.0
5372,112.0,23.0
5373,112.0,24.0
5374,112.0,27.0
5375,112.0,28.0
5376,112.0,29.0
5377,112.0,30.0
5378,112.0,31.0
5379,112.0,32.0
5380,112.0,33.0
5381,112.0,34.0
5382,112.0,35.0
5383,112.0,36.0
5384,112.0,37.0
5385,112.0,38.0
5386,112.0,39.0
5387,112.0,40.0
5388,112.0,42.0
5389,112.0,47.0
5390,112.0,48.0
5391,112.0,49.0
5392,112.0,52.0
5393,112.0,53.0
5394,113.0,-7.0
5395,113.0,-2.0
5396,113.0,22.0
5397,113.0,23.0
5398,113.0,26.0
5399,113.0,27.0
5400,113.0,28.0
5401,113.0,29.0
5402,113.0,30.0
5403,113.0,32.0
5404,113.0,33.0
5405,113.0,34.0
5406,113.0,35.0
5407,113.0,36.0
5408,113.0,37.0
5409,113.0,38.0
5410,113.0,40.0
5411,113.0,41.0
5412,113.0,42.0
5413,113.0,47.0
5414,113.0,48.0
5415,113.0,52.0
5416,113.0,55.0
5417,114.0,-22.0
5418,114.0,-7.0
5419,114.0,1.0
5420,114.0,23.0
5421,114.0,25.0
5422,114.0,27.0
5423,114.0,28.0
5424,114.0,30.0
5425,114.0,31.0
5426,114.0,32.0
5427,114.0,34.0
5428,114.0,35.0
5429,114.0,36.0
5430,114.0,37.0
5431,114.0,38.0
5432,114.0,39.0
5433,114.0,40.0
5434,114.0,41.0
5435,114.0,42.0
5436,114.0,45.0
5437,114.0,47.0
5438,114.0,51.0
5439,114.0,52.0
5440,114.0,58.0
5441,115.0,-34.0
5442,115.0,-30.0
5443,115.0,-29.0
5444,115.0,-4.0
5445,115.0,-2.0
5446,115.0,5.0
5447,115.0,25.0
5448,115.0,27.0
5449,115.0,28.0
5450,115.0,30.0
5451,115.0,31.0
5452,115.0,32.0
5453,115.0,33.0
5454,115.0,34.0
5455,115.0,35.0
5456,115.0,36.0
5457,115.0,37.0
5458,115.0,38.0
5459,115.0,39.0
5460,115.0,40.0
5461,115.0,41.0
5462,115.0,42.0
5463,115.0,44.0
5464,115.0,47.0
5465,115.0,48.0
5466,115.0,51.0
5467,115.0,52.0
5468,116.0,-34.0
5469,116.0,-32.0
5470,116.0,-31.0
5471,116.0,-30.0
5472,116.0,-29.0
5473,116.0,-2.0
5474,116.0,23.0
5475,116.0,24.0
5476,116.0,25.0
5477,116.0,26.0
5478,116.0,27.0
5479,116.0,28.0
5480,116.0,29.0
5481,116.0,30.0
5482,116.0,32.0
5483,116.0,33.0
5484,116.0,34.0
5485,116.0,35.0
5486,116.0,36.0
5487,116.0,37.0
5488,116.0,38.0
5489,116.0,39.0
5490,116.0,42.0
5491,116.0,43.0
5492,116.0,44.0
5493,116.0,45.0
5494,116.0,48.0
5495,116.0,50.0
5496,116.0,51.0
5497,116.0,52.0
5498,117.0,-35.0
5499,117.0,-34.0
5500,117.0,-33.0
5501,117.0,-32.0
5502,117.0,-31.0
5503,117.0,-21.0
5504,117.0,-1.0
5505,117.0,0.0
5506,117.0,4.0
5507,117.0,24.0
5508,117.0,25.0
5509,117.0,27.0
5510,117.0,29.0
5511,117.0,31.0
5512,117.0,32.0
5513,117.0,33.0
5514,117.0,34.0
5515,117.0,35.0
5516,117.0,36.0
5517,117.0,37.0
5518,117.0,38.0
5519,117.0,39.0
5520,117.0,40.0
5521,117.0,41.0
5522,117.0,42.0
5523,117.0,43.0
5524,117.0,45.0
5525,117.0,49.0
5526,117.0,50.0
5527,117.0,52.0
5528,117.0,53.0
5529,118.0,-34.0
5530,118.0,-33.0
5531,118.0,-32.0
5532,118.0,-31.0
5533,118.0,-28.0
5534,118.0,-21.0
5535,118.0,1.0
5536,118.0,9.0
5537,118.0,29.0
5538,118.0,30.0
5539,118.0,31.0
5540,118.0,32.0
5541,118.0,33.0
5542,118.0,34.0
5543,118.0,35.0
5544,118.0,36.0
5545,118.0,37.0
5546,118.0,38.0
5547,118.0,40.0
5548,118.0,41.0
5549,118.0,42.0
5550,118.0,43.0
5551,118.0,44.0
5552,118.0,46.0
5553,118.0,48.0
5554,118.0,49.0
5555,118.0,50.0
5556,118.0,51.0
5557,118.0,58.0
5558,119.0,-34.0
5559,119.0,-33.0
5560,119.0,-31.0
5561,119.0,10.0
5562,119.0,26.0
5563,119.0,29.0
5564,119.0,31.0
5565,119.0,32.0
5566,119.0,33.0
5567,119.0,34.0
5568,119.0,35.0
5569,119.0,36.0
5570,119.0,37.0
5571,119.0,40.0
5572,119.0,41.0
5573,119.0,42.0
5574,119.0,43.0
5575,119.0,44.0
5576,119.0,48.0
5577,119.0,49.0
5578,119.0,50.0
5579,119.0,51.0
5580,119.0,53.0
5581,119.0,54.0
5582,119.0,57.0
5583,120.0,-22.0
5584,120.0,-21.0
5585,120.0,-10.0
5586,120.0,-4.0
5587,120.0,-3.0
5588,120.0,16.0
5589,120.0,29.0
5590,120.0,30.0
5591,120.0,31.0
5592,120.0,32.0
5593,120.0,33.0
5594,120.0,34.0
5595,120.0,36.0
5596,120.0,41.0
5597,120.0,42.0
5598,120.0,43.0
5599,120.0,44.0
5600,120.0,45.0
5601,120.0,47.0
5602,120.0,49.0
5603,120.0,50.0
5604,120.0,56.0
5605,121.0,-31.0
5606,121.0,14.0
5607,121.0,15.0
5608,121.0,16.0
5609,121.0,30.0
5610,121.0,31.0
5611,121.0,32.0
5612,121.0,37.0
5613,121.0,41.0
5614,121.0,42.0
5615,121.0,43.0
5616,121.0,44.0
5617,121.0,45.0
5618,121.0,46.0
5619,121.0,47.0
5620,121.0,48.0
5621,121.0,49.0
5622,121.0,57.0
5623,121.0,58.0
5624,122.0,-33.0
5625,122.0,-32.0
5626,122.0,17.0
5627,122.0,37.0
5628,122.0,40.0
5629,122.0,41.0
5630,122.0,42.0
5631,122.0,43.0
5632,122.0,44.0
5633,122.0,45.0
5634,122.0,46.0
5635,122.0,47.0
5636,122.0,53.0
5637,122.0,54.0
5638,123.0,-22.0
5639,123.0,10.0
5640,123.0,40.0
5641,123.0,41.0
5642,123.0,42.0
5643,123.0,43.0
5644,123.0,44.0
5645,123.0,45.0
5646,123.0,46.0
5647,123.0,47.0
5648,123.0,48.0
5649,123.0,49.0
5650,123.0,53.0
5651,124.0,-18.0
5652,124.0,-10.0
5653,124.0,8.0
5654,124.0,11.0
5655,124.0,40.0
5656,124.0,42.0
5657,124.0,43.0
5658,124.0,44.0
5659,124.0,46.0
5660,124.0,47.0
5661,124.0,48.0
5662,124.0,49.0
5663,124.0,50.0
5664,124.0,51.0
5665,124.0,53.0
5666,124.0,54.0
5667,125.0,-9.0
5668,125.0,6.0
5669,125.0,8.0
5670,125.0,11.0
5671,125.0,12.0
5672,125.0,40.0
5673,125.0,42.0
5674,125.0,43.0
5675,125.0,44.0
5676,125.0,45.0
5677,125.0,46.0
5678,125.0,47.0
5679,125.0,48.0
5680,125.0,49.0
5681,125.0,50.0
5682,125.0,54.0
5683,125.0,57.0
5684,126.0,-19.0
5685,126.0,-9.0
5686,126.0,8.0
5687,126.0,38.0
5688,126.0,39.0
5689,126.0,40.0
5690,126.0,43.0
5691,126.0,44.0
5692,126.0,46.0
5693,126.0,47.0
5694,126.0,48.0
5695,126.0,49.0
5696,126.0,50.0
5697,126.0,51.0
5698,126.0,53.0
5699,127.0,-32.0
5700,127.0,36.0
5701,127.0,37.0
5702,127.0,38.0
5703,127.0,42.0
5704,127.0,43.0
5705,127.0,45.0
5706,127.0,46.0
5707,127.0,47.0
5708,127.0,48.0
5709,127.0,49.0
5710,127.0,50.0
5711,127.0,51.0
5712,128.0,-20.0
5713,128.0,-17.0
5714,128.0,35.0
5715,128.0,37.0
5716,128.0,45.0
5717,128.0,46.0
5718,128.0,47.0
5719,128.0,48.0
5720,128.0,50.0
5721,128.0,51.0
5722,128.0,52.0
5723,128.0,53.0
5724,128.0,54.0
5725,128.0,58.0
5726,129.0,-26.0
5727,129.0,36.0
5728,129.0,44.0
5729,129.0,46.0
5730,129.0,48.0
5731,129.0,49.0
5732,129.0,50.0
5733,129.0,51.0
5734,129.0,53.0
5735,130.0,43.0
5736,130.0,45.0
5737,130.0,46.0
5738,130.0,47.0
5739,130.0,49.0
5740,130.0,50.0
5741,130.0,57.0
5742,131.0,-13.0
5743,131.0,32.0
5744,131.0,44.0
5745,131.0,47.0
5746,131.0,48.0
5747,131.0,56.0
5748,132.0,-23.0
5749,132.0,44.0
5750,132.0,45.0
5751,132.0,46.0
5752,132.0,47.0
5753,132.0,48.0
5754,132.0,49.0
5755,132.0,50.0
5756,132.0,51.0
5757,133.0,-32.0
5758,133.0,-24.0
5759,133.0,-15.0
5760,133.0,-4.0
5761,133.0,-3.0
5762,133.0,-2.0
5763,133.0,33.0
5764,133.0,34.0
5765,133.0,45.0
5766,133.0,46.0
5767,133.0,47.0
5768,133.0,48.0
5769,134.0,-32.0
5770,134.0,-30.0
5771,134.0,-15.0
5772,134.0,-12.0
5773,134.0,47.0
5774,134.0,48.0
5775,135.0,-33.0
5776,135.0,-29.0
5777,135.0,-22.0
5778,135.0,35.0
5779,135.0,48.0
5780,135.0,49.0
5781,136.0,-34.0
5782,136.0,-33.0
5783,136.0,-13.0
5784,136.0,-1.0
5785,136.0,35.0
5786,136.0,49.0
5787,136.0,50.0
5788,137.0,-36.0
5789,137.0,-35.0
5790,137.0,50.0
5791,137.0,51.0
5792,138.0,-34.0
5793,138.0,-33.0
5794,138.0,-21.0
5795,138.0,-20.0
5796,138.0,-4.0
5797,138.0,-3.0
5798,138.0,36.0
5799,139.0,-35.0
5800,139.0,-34.0
5801,139.0,-33.0
5802,139.0,-18.0
5803,139.0,-8.0
5804,139.0,37.0
5805,140.0,-37.0
5806,140.0,-36.0
5807,140.0,-35.0
5808,140.0,-34.0
5809,140.0,-28.0
5810,140.0,-23.0
5811,140.0,36.0
5812,140.0,37.0
5813,140.0,38.0
5814,140.0,39.0
5815,140.0,40.0
5816,140.0,49.0
5817,140.0,52.0
5818,140.0,53.0
5819,140.0,54.0
5820,141.0,-37.0
5821,141.0,-36.0
5822,141.0,-34.0
5823,141.0,-21.0
5824,141.0,-9.0
5825,141.0,-8.0
5826,141.0,-7.0
5827,141.0,43.0
5828,141.0,52.0
5829,142.0,-38.0
5830,142.0,-37.0
5831,142.0,-36.0
5832,142.0,-35.0
5833,142.0,-34.0
5834,142.0,-17.0
5835,142.0,-12.0
5836,142.0,-9.0
5837,142.0,-4.0
5838,142.0,43.0
5839,142.0,44.0
5840,142.0,45.0
5841,142.0,49.0
5842,143.0,-38.0
5843,143.0,-37.0
5844,143.0,-36.0
5845,143.0,-35.0
5846,143.0,-31.0
5847,143.0,-14.0
5848,143.0,-9.0
5849,143.0,-4.0
5850,143.0,43.0
5851,143.0,50.0
5852,143.0,51.0
5853,143.0,52.0
5854,143.0,53.0
5855,144.0,-40.0
5856,144.0,-38.0
5857,144.0,-37.0
5858,144.0,-36.0
5859,144.0,-35.0
5860,144.0,-28.0
5861,144.0,-15.0
5862,145.0,-37.0
5863,145.0,-36.0
5864,145.0,-34.0
5865,145.0,-28.0
5866,145.0,-23.0
5867,145.0,-19.0
5868,145.0,-17.0
5869,145.0,43.0
5870,146.0,-38.0
5871,146.0,-37.0
5872,146.0,-36.0
5873,146.0,-35.0
5874,146.0,-34.0
5875,146.0,-30.0
5876,146.0,-27.0
5877,146.0,-20.0
5878,146.0,-19.0
5879,146.0,-18.0
5880,147.0,-42.0
5881,147.0,-38.0
5882,147.0,-36.0
5883,147.0,-35.0
5884,147.0,-34.0
5885,147.0,-33.0
5886,147.0,-32.0
5887,147.0,-30.0
5888,147.0,-20.0
5889,148.0,-42.0
5890,148.0,-40.0
5891,148.0,-36.0
5892,148.0,-35.0
5893,148.0,-34.0
5894,148.0,-33.0
5895,148.0,-32.0
5896,148.0,-30.0
5897,148.0,-27.0
5898,148.0,-24.0
5899,148.0,-23.0
5900,148.0,-22.0
5901,148.0,-21.0
5902,148.0,-20.0
5903,148.0,-10.0
5904,149.0,-37.0
5905,149.0,-36.0
5906,149.0,-35.0
5907,149.0,-34.0
5908,149.0,-33.0
5909,149.0,-32.0
5910,149.0,-31.0
5911,149.0,-30.0
5912,149.0,-29.0
5913,149.0,-27.0
5914,149.0,-26.0
5915,149.0,-24.0
5916,149.0,-21.0
5917,150.0,-35.0
5918,150.0,-33.0
5919,150.0,-32.0
5920,150.0,-31.0
5921,150.0,-30.0
5922,150.0,-29.0
5923,150.0,-28.0
5924,150.0,-27.0
5925,150.0,-26.0
5926,150.0,-25.0
5927,150.0,-24.0
5928,150.0,-23.0
5929,150.0,9.0
5930,151.0,-34.0
5931,151.0,-32.0
5932,151.0,-30.0
5933,151.0,-29.0
5934,151.0,-28.0
5935,151.0,-27.0
5936,151.0,-26.0
5937,151.0,-25.0
5938,151.0,-24.0
5939,152.0,-32.0
5940,152.0,-29.0
5941,152.0,-28.0
5942,152.0,-27.0
5943,152.0,-26.0
5944,152.0,-25.0
5945,153.0,-31.0
5946,153.0,-29.0
5947,153.0,-28.0
5948,153.0,-26.0
5949,156.0,54.0
5950,157.0,52.0
5951,157.0,57.0
5952,160.0,59.0
5953,161.0,57.0
5954,162.0,58.0
5955,165.0,-21.0
5956,168.0,-46.0
5957,168.0,-29.0
5958,169.0,-46.0
5959,170.0,-46.0
5960,170.0,-45.0
5961,171.0,-45.0
5962,173.0,-43.0
5963,173.0,-41.0
5964,174.0,-42.0
5965,174.0,-36.0
5966,175.0,-39.0
5967,175.0,-38.0
5968,175.0,-37.0
5969,176.0,-40.0
